"","GSM8093099_E2477-1_PrimeView_.CEL","GSM8093100_E2477-2_PrimeView_.CEL","GSM8093101_E2477-3_PrimeView_.CEL","GSM8093102_E2478-1_PrimeView_.CEL","GSM8093103_E2478-2_PrimeView_.CEL","GSM8093104_E2478-3_PrimeView_.CEL"
"ELF2",7.39277098164986,7.46214322877536,7.24243167818422,5.95312936848302,5.97195947520073,5.99082027601615
"CREBRF",5.55096853368804,5.32741372560347,5.17203113810413,7.99351551026258,8.04671640834589,8.15704158045073
"ASXL1",9.02739483954131,9.03420867642375,8.98454145136946,9.48120647305744,9.57666030049634,9.5113404408641
"CCSER2",6.63968986709806,6.73341990313539,6.69329046027804,7.83290932421877,7.7305429277225,7.83446337522248
"LINGO2",3.73898613418842,3.68472470553367,3.74271885147864,3.75141245909137,3.61277232246966,3.83994022449701
"LINGO2",3.77961343386549,3.94799146782922,3.95017733864026,3.62933024792618,4.18212454013127,4.19584381728067
"EGFL7",6.77755141068339,7.08939211208006,7.10521096161002,6.57012551800311,6.46056381237733,6.45180959813954
"BRF1",6.67156336950828,6.650881371883,6.71836865365595,6.60043825198657,6.51231224635872,6.52980368252279
"C11orf74",6.93429608418241,6.74144827476205,6.8103161012023,6.72196130873704,6.75921865484545,6.66275336523491
"ABHD17A",9.65768713617131,9.6974546610937,9.64733298205081,8.93636915553598,9.01736789752822,9.08041562313571
"AQP7",6.92606214727862,7.15786106433309,6.90983307420636,7.10595564361442,7.28098790603864,7.17601871940818
"SLC22A18AS",6.69856195416246,6.64708029617717,6.93174643184054,7.06030182439085,7.2130165400355,7.19378451589047
"RHBDL1",7.36347738964614,7.22275442224623,7.35907231738145,7.36347738964614,7.37418173550763,7.21049760822864
"FAM153A /// FAM153B /// FAM153C /// LOC100507387 /// LOC105377751",4.15727370229041,4.38784440014659,4.07456496234121,3.81730202408867,4.22755589483383,4.29178255053369
"NLGN4Y",3.5018934583869,3.48729445020385,3.40790178446599,3.428602118127,3.29801682214651,3.03468595725721
"AIDA",9.54088745293523,9.57666451718756,9.4395685105464,8.47921938780012,8.43187425554684,8.33061937631532
"ZDHHC5",7.26926936065118,7.21528546359122,7.13784731539639,6.91745781362126,6.78889971821359,6.89010591633121
"SEMA3F",5.39488947477607,5.39110372674009,5.2063708649094,6.03366551009461,5.65481091567371,5.88202517324115
"NELFE",10.1846126281227,10.2406680553928,10.1267908206627,10.4174504187021,10.4558990663129,10.4787585435374
"FAM71D /// SF3B4",10.1005758130065,10.1784060959254,10.0801290951128,10.2896277359748,10.2992979580359,10.2762599156834
"SLC22A2",5.63831152378575,5.65081083076566,5.71058349391256,5.65081083076566,5.66311510620473,5.48889797759551
"LOC79160",5.96258670111294,6.09676089377606,5.81229360631546,6.35670930730122,6.13640926748337,6.32113868791306
"ANXA1",12.3568514095764,12.4210077467134,12.3756278170596,12.5963137384246,12.5900650560925,12.5251854868453
"ANXA1",12.9307771359896,12.9015011531084,12.8917929983423,13.1117314607815,13.1040872455822,13.0960582157906
"ANXA1",12.4360230948054,12.3741844069614,12.3355206406934,12.5270656257693,12.5488805431135,12.5119030670115
"PBRM1",6.54651853565873,6.50680355571525,6.34320801973483,5.99410270053288,6.01709279221263,6.19714575747939
"CPSF6",9.96359162254175,9.9240109459543,9.94396403499024,8.99621200251183,9.1490043542598,9.11493445668017
"CPSF6",10.5366863777532,10.4750195132734,10.521578822296,9.55481670148875,9.75820590965965,9.47197599205699
"SCAF8",9.18893929780079,9.16196034811436,9.17016199073506,9.9308447202471,9.91172812298041,9.87827502955122
"ZNF311",4.77022301148897,4.83283986981854,4.7997254701296,5.28425736507979,5.16753245161853,5.23953369103317
"IQCE",4.92329530564452,5.10935548027494,5.06576117994409,4.5401616236056,4.53619699183415,4.42881985894835
"ART5",5.45554333797388,5.53649293399032,5.4424895534628,5.51858907251795,5.3572280533828,5.39002583172289
"SUFU",5.44230917074497,5.61586010425797,5.42809566806552,5.83230098713791,5.85516286588583,5.60095507078603
"MIR17HG /// MIR18A /// MIR19A /// MIR19B1 /// MIR20A /// MIR92A1",6.26117388831264,6.35004118550543,6.07817096742445,4.88031270513284,4.89843911067961,5.21042409514028
"TMCC2",6.45670730942106,6.44133184672147,6.43066384348365,6.50967645751674,6.30626461072629,6.4611325077728
"INSL3",5.25900871873415,5.49257739249658,5.50425724936108,5.64668741919124,5.38273989340695,5.16786774308933
"HSD11B1L",5.27158210126,5.36448405409525,5.48332227445083,5.34202907039763,5.32126270463344,5.30259117474801
"SEZ6",3.26946904448811,3.08767750759893,3.25919170214297,3.44409176335275,3.21335585757782,3.24893993737935
"PAPLN",4.25035167011557,4.42151133566991,4.51212192323827,5.24903866593792,5.37947782406727,5.63370718003299
"CD1A",4.8194931517515,4.89871318910541,4.86780519047068,4.71581305319445,4.68707125971328,4.47201020101894
"PSORS1C3",3.74001168227056,3.81129322670646,3.85501318811193,3.84138453774809,3.8353045438056,3.86393254705507
"MYO15A",4.60124407575245,4.41418417582946,4.26399824575154,4.30650201444599,4.27444963001268,4.21859184146203
"SLC30A5",8.32289919790187,8.38415850090968,8.27067895861712,7.82804036409677,7.92367590939166,7.6302217979246
"LCN15",6.71700883989271,6.6248851185237,6.55641064513655,6.69086042183969,6.7807314623512,6.49705753535577
"DOC2A",4.84897758864941,4.82458776465672,4.89938425591212,4.68573378254709,4.65243997342262,4.62621319042157
"DOC2A",5.51529617480311,5.56163848162324,5.50829606232089,5.25506669831177,5.20631592735258,5.45189630591877
"MGC45922",6.14434155682654,6.0963384410329,5.86172509617047,6.20892652972834,6.1309709029147,5.92790286923374
"ORC4",8.47671571566535,8.6004428280487,8.5922079671975,9.34344951979402,9.41564060429759,9.2286481069714
"RNF123",6.90275323605764,6.7990146144987,6.72343138989828,7.07752482346982,7.13393447422333,7.11497886752749
"TMEM185A",8.51293022019501,8.50164657207784,8.47550634975813,7.68732884843807,7.85039824577437,7.80768880424679
"ZNF541",6.66938742268486,6.77672249816845,6.69253455465296,6.83113571545182,6.54434283465103,6.6230666106707
"FCRLB",5.55909134564898,5.42809566806552,5.61563799218355,5.75076140864433,5.81360375879873,5.7847096786883
"NRG2",5.40585149699969,5.27151389884239,5.09211534123892,4.8509084736671,4.87284675450864,4.6404907983478
"LENEP",5.0868504301347,5.02103181055329,5.10810426418623,5.06357015403503,5.04230935815494,5.03603443696395
"FNDC3A",7.54825114884373,7.69040487083384,7.62117700539759,8.46308482549637,8.54194652577895,8.47016587536597
"SAMD4A",6.06502202385778,6.06502202385778,5.75485871191839,7.80654646714796,7.87343086536853,7.92494032634949
"WBSCR22",9.85807261431639,9.90495753439239,9.77594290775748,9.88132513365445,9.95945263428883,9.99432941449636
"HECTD4",5.53951265464583,5.65566884789016,5.59733006812276,5.34346216090903,5.41566919088061,5.35550521839018
"ARMC10",9.54641609030137,9.54679725217848,9.55769109786178,9.14589656484366,9.22870353159254,9.25771328757243
"TOR3A",8.95185839698683,8.87764812116521,8.84745926828245,7.50811619030062,7.57641777988661,7.63385960143985
"ACACB",5.82949159642103,5.66331592096524,5.52298956250417,5.59380841929705,5.5563898545534,5.12366560006289
"ZNF189",7.87755469009606,7.79804712044802,8.01219849014299,9.36731014096764,9.35111304236147,9.46827884615113
"SIRT7",9.35667567642011,9.40679596567536,9.36985438602246,9.53777254142698,9.47698209316253,9.57731445995044
"CHPF2",8.35031009089459,8.30436907577643,8.28760546674053,7.9091849300383,8.01880558896195,8.00160772011618
"PANK1",7.79574105217944,7.67967611471822,7.80163497804898,6.07237222061765,6.1126191872251,6.32400899536168
"PDE1C",3.48760390973323,3.28198618935575,3.58078010139936,3.42935153818102,3.48912415736382,3.44836516796227
"MPZL1",7.99346051506589,8.0202509109604,8.02852897585487,7.47487425393238,7.48177004641971,7.57200311190803
"MPZL1",8.18321954018263,8.3532820415869,8.13753346232474,8.33820325278241,8.35437027085096,8.49166072031279
"TXNRD2",10.1560546000842,10.1706396719646,10.0479905292382,11.4148551412159,11.4469592579429,11.4320817282195
"TXNRD2",10.1429760098554,10.0281274349618,9.96712841207492,11.3789266995401,11.4800163198457,11.4162338192372
"AASDH",7.06188787693743,7.08488091386705,6.79052462275917,7.44797649258211,7.4460015698459,7.63158282073763
"FEZF1",3.34684592380426,3.37935869893903,3.26217807302353,3.24581133217422,3.18204841980402,3.31262018028836
"POLR2K",11.029734748189,11.0304098241319,11.0353921239653,10.8914749909618,10.8659602799855,10.8432125529653
"HOPX",5.32610205874449,5.36156345011911,5.54983587634239,5.11192510705875,5.11433094180016,4.89376616051308
"POLD4",9.10490999444695,9.05009374817464,9.04471862185532,9.18424423665906,9.13629451490145,9.26806373566257
"SDC2",6.37574701821726,6.31596012304824,6.46368424473111,5.67896740298022,5.75816132145794,5.89070602671379
"SDC2",6.20918049358073,6.22710985948175,6.34413395048035,5.49744664559649,5.66382851774757,5.49771281751355
"KATNB1",8.15114134779386,8.2065169410662,8.16651624607238,7.65131781159659,7.6826018507727,7.6232624196923
"LZTS2",9.14467592441657,9.17241227522086,9.17956341084078,7.97509576729542,8.16124842193651,8.19400162565734
"DCBLD2",11.0139079164727,10.9248308135805,10.9449209783171,11.0536245307912,11.0275929097177,11.031948938318
"PKMYT1",9.40475138226156,9.42842917271367,9.40706923263685,9.0828358858132,8.96205318114016,9.09963466989804
"KDM5D",4.58406291470933,4.34201602538143,4.47085424181336,4.48318404561649,4.45782057926417,4.27722665835167
"MORN1",5.22719719268,5.30034701045797,5.1455762276013,4.96646811699741,5.5577847681746,5.27293441732886
"WT1 /// WT1-AS",4.56793909831401,4.55367546313941,4.47888711112731,4.51293038105168,4.45906695213245,4.23948228564306
"SP100",8.32975508050815,8.37839493565094,8.48669994418926,9.08124664031511,9.12858420855121,9.05819965709843
"C1orf43",11.4897081959648,11.5029858320385,11.4905382186681,11.9740319492851,11.9783954250963,11.9505654571158
"C1orf43",10.6833223391168,10.7428445585392,10.581331342704,11.0698133572123,11.0291451787984,11.0537970710165
"WLS",8.96440872230666,8.99460052510322,8.94101501223638,8.55054497253061,8.62264259359703,8.69397529415945
"CBS /// CBSL",8.91684539014403,8.95863712299048,8.85974802250566,7.7599983210315,7.71707898663801,7.86242431023464
"TNFRSF12A",11.8133759292824,11.7565317910277,11.740336207395,13.1359420395477,13.207312121239,13.1879655344738
"MYC",10.4580966297412,10.4643636817429,10.4306454215746,11.0460203755568,11.1352290869823,11.0420704592296
"TRMT2B",6.99923122067403,6.89324704086656,6.98615573456138,6.30454017502359,6.22343570502815,6.39928420351061
"SLC25A27",5.93461311071755,5.76653006550952,5.70647566693507,5.2203780281855,5.35749633273113,5.44356228976037
"A4GALT",4.84942238995917,4.80505601128578,4.64034666760894,4.37274686323185,4.56435173768382,4.61565982142731
"ERLIN2",4.66847139739986,4.60236342507511,4.87430233532705,4.66386693556207,4.5689683386724,4.82022370207942
"ERLIN2",3.59164713617488,3.4458920822992,3.50157305988544,3.48966361668905,3.7032690391544,3.4172400316211
"C11orf80",7.09683425656185,7.26413601165222,7.13604943369197,6.34734185716815,6.28823416877013,6.54344260290953
"NKRF",9.52124595313282,9.67993928551208,9.58887987549531,9.72078479983915,9.75572005044429,9.76007288411998
"NKRF",8.32479899628655,8.35769095810518,8.37418308779364,8.55823743217239,8.55202051382362,8.65287781888538
"LINC00597",5.43904837978505,5.28487906425976,5.39941793087932,5.21814066508762,5.15193250519059,5.29167383931671
"PPP1R2P9",4.91773913064435,4.86722385181336,4.82959169857824,4.56372156238471,4.44437831820363,4.92578656796886
"ARSJ",7.54720727992909,7.60666114859553,7.34637837072226,6.70014881593766,6.60029006166824,6.78157384458452
"LINC00313 /// LOC102724385",4.8707576656097,4.99661232662796,4.90242377170361,5.12128510280036,4.72172350762689,4.65784209160912
"LINC00313",5.48627548258385,5.46145520214316,5.54881534782787,5.68718377444845,5.64610055236672,5.52131118811322
"LINC01296 /// LOC101929839",8.21477911193042,8.30356208418786,8.28132165075965,7.57384873658259,7.65257472557235,7.638692513515
"NRG1",5.21814066508762,5.2162625188845,5.36108634307446,5.72986604710579,5.30739765808157,5.40536370903051
"FRAT1",5.79711280520041,5.96802229649704,5.77698444985574,5.87390837006506,5.98268603489517,5.96429083893975
"FRAT1",5.87136989533435,5.80062725547463,5.97422913823863,5.94180267474466,5.75358857139395,6.01850397466802
"ADCK2",7.81781212910853,7.82439517206742,7.85759457680379,6.89944970325313,6.97820635953554,7.00554495627261
"SUSD1",7.51552561613947,7.3766227252789,7.36568721555123,7.67647406185591,7.7339278330492,7.77813440328156
"CIDEC",5.84860739094671,5.67170721750821,5.93421790981552,5.88347145566808,5.90740378529429,5.92267425135425
"JRK",6.0868591114657,6.11969690976101,6.02444530474788,5.93064063842159,6.01354564335498,6.12648292610105
"PCYT1B",3.18511641030948,3.13810159326043,3.04065691148719,3.24376908832539,3.23199467039896,3.28874875628315
"PCYT1B",4.1065216014977,3.8948386037805,3.87845417601321,3.88058574959806,3.90591154630016,3.95712629440375
"PERM1",4.47596016317287,4.56051153787608,4.5650184806918,4.48046710598859,4.57870588114416,4.50094672394869
"TMEM52B",4.22585571286121,4.10608787640887,4.14582735721312,4.1634872095423,4.19457881530597,4.34837065836844
"SLC27A4",8.92763608121601,8.94608682410084,8.97023243174665,8.64788568634607,8.59049042324138,8.64121514073363
"ACSBG1",3.70191110100997,4.01163131742423,4.09096529402797,5.25866898644444,5.23600957855199,5.22518706051633
"CDC45",9.62074299081928,9.50010236113108,9.49718652293652,8.67225598746218,8.74154198494453,8.7384785121209
"ALCAM",9.45143295617088,9.52253586837439,9.4395848146393,9.4050821656494,9.38282213803131,9.30732898760582
"GRIA3",4.44410712439365,4.35226853912534,4.51143694567993,4.27453025426266,4.38445274750256,4.20676566059897
"TMEM132B",4.56429022367393,4.49184775173049,4.53805376323049,4.66445108959273,4.50631918385644,4.50814786230461
"C14orf105",4.1485860228947,4.1008182635632,4.11334547368428,4.19609354950637,4.24987142828528,4.16284389116036
"MRPL43",11.6465046299804,11.6484236515081,11.6211965688548,10.8517655963276,10.8427128107895,10.9477305324599
"MRPL43",10.7714869707079,10.769320274434,10.7209493808025,9.86359590490533,9.86095182518041,9.88568773842943
"CACTIN",6.70724318903186,6.81289876252233,6.85679975754641,6.96096053104989,7.06538180960395,7.05347063827645
"KLF12",5.00045207131876,5.07612879169639,5.11896339345554,5.25865683662572,4.99650256848331,4.98165580786787
"CDYL",8.47891293962319,8.47984358639469,8.49561171856711,8.11696133034583,8.25927739549898,8.2444742971215
"RIN1",7.29548495307506,6.99717848783475,7.14088414511124,7.07383355326371,6.98244728484046,6.94638251424705
"RIN1",7.43700664616588,7.35431921586781,7.47391471203595,6.87182856291281,7.05892600464143,7.00264622551732
"ARHGAP20",5.34834629713179,5.49977486035014,5.60399762278731,5.44924614898561,5.3735023869409,5.49296011047965
"IRGQ",5.576832951778,5.49756104707812,5.64383899587176,5.9474160352008,5.44854354303637,5.63575146176876
"LRRC8B",5.32647938347242,5.79183368835594,5.45323557372003,5.9338863294128,5.99518309100867,5.8452416825895
"GNPTAB",6.54392312958304,6.59959016033631,6.40544679238331,5.70430466108292,5.91763958093085,5.83075662332417
"RNF126",7.53804146893649,7.64316926098398,7.63753231623965,7.10260452505833,7.14075357239092,7.14854016975827
"MYT1L",3.42246526574302,3.47381735352239,3.82359483332863,3.69029675011993,3.2430037882093,3.66278827325995
"ODF2",8.53033050629949,8.48264656401239,8.45307349476625,7.57162682636215,7.69833242870284,7.77117322164039
"ZNF833P",4.63555233838192,4.73133858001009,5.00948619123546,6.24383135756204,6.69514162750094,6.60650333489777
"TRAPPC13",7.2084318763192,7.19338820746208,7.01884674542914,6.8231060919001,7.03621150962988,6.88216234369322
"LOC440040",4.27489695403318,4.38260766321179,4.24721104191405,4.05726834454783,4.27093628860215,4.04639974151258
"TCEAL4",11.6610420699231,11.6356375036215,11.6623241227127,11.5550541117959,11.5418763697745,11.5427446727666
"CCDC149",4.32502865821177,4.26831635919856,4.40052240308327,4.29514426444951,4.14807505669725,4.43171150462853
"TRMT44",6.08662745538322,6.1408285327811,6.07358495271583,6.5993491657853,6.76040584174641,6.59549842033314
"GSTA4",4.98250559611332,4.96047752573574,5.10862027254125,4.4948290067457,4.29375632432959,4.37598930689311
"GSTA4",5.64473574464336,5.52898014536501,5.82419924773261,5.01317149935965,4.90096491127156,5.12184009922201
"CRNKL1",9.66121003995574,9.67044063117769,9.57464657488681,10.0504637531076,10.0407403032773,10.094576578814
"CRNKL1",7.95431218206013,7.97509576729542,7.97510488629175,8.83604633880703,8.89265040233151,8.94036365443119
"SYCP1",2.91864447085257,2.96016353930006,2.89358259867559,2.92140122317318,2.82380934216654,2.91864447085257
"TNKS",6.10752919981422,6.01630353277349,6.04336245319627,6.45814296084144,6.33186379970847,6.32569985963089
"RASGEF1B",4.39117470956918,4.29045660685811,4.51536601033725,4.93062151485244,4.7218445867782,4.86805448170787
"CLEC4M",3.77175530284211,3.83790846122962,3.7903312356634,4.16847038059476,3.99264754588772,4.02958685550466
"CLEC4M",3.6826931281006,3.41988246210621,3.62678608522003,3.81414667780347,3.58134753061473,3.90122059521815
"MANEA",6.08205154925083,5.46352593176195,5.74517277244203,4.47759475036218,4.455646287343,4.56127851207261
"FAM168B",7.76477216028335,7.4677266983073,7.66044000862139,8.82260592853131,8.88466788403869,8.93664734915883
"SALL1",3.65983110797899,3.76816699772436,3.79192967761762,3.76701744709692,3.88234156569824,3.7137332309743
"TP53AIP1",4.71864112153835,4.60469384358637,4.79980354930063,4.76509051477023,4.79603909234962,4.4277696252667
"ABCC13",3.58811976251758,3.41776061488508,3.62004357887861,3.80717960020828,3.66460686661512,3.61745786512241
